Obs_Report_Result : [

                           ______________________
                          |                      |
                          |   Observer Report    |
                          |______________________| 


___________________________________________________________________________________________________________


 TPIC   |    Vessel: Barbaros H.P | Client: Turkiye Petrolleri | Job No BPA000719 | Job name: LEFKOSA-4 3D | Area: Eastern Mediterra
___________________________________________________________________________________________________________


 Date: 29 Dec 2019  LineName: TPLA19-1018P1003               Sequence Number:     3
_________________________________________________________________________________________________________
          |          |           |         |         |    Gun string's pressure        |                 |
   Orca   |   Seal   |   Shot    |   File  |   Nav   |      STBD      |      PORT      |  DEAD CHANNELS  |
   Time   |   Time   |   Point   |  Number | Header  | GS 1/GS 2/GS 3 | GS 4/GS 5/GS 6 | OR OTHER ERRORS |
__________|__________|___________|_________|_________|________________|________________|_________________|
 01:25:21 | 01:25:21 |    2106.0 |    1451 |   5751  | 1992/1980/1995 | 1993/1991/1992 |   
 01:25:32 | 01:25:32 |    2107.0 |    1452 |   5751  | 1993/1985/1993 | 1992/1978/1992 |   
 01:25:42 | 01:25:42 |    2108.0 |    1453 |   5751  | 1992/1979/1995 | 1992/1991/1992 |   
 01:25:53 | 01:25:53 |    2109.0 |    1454 |   5751  | 1993/1986/1994 | 1991/1984/1992 |   
 01:26:04 | 01:26:04 |    2110.0 |    1455 |   5751  | 1991/1975/1992 | 1989/1988/1989 |   
 01:26:15 | 01:26:15 |    2111.0 |    1456 |   5751  | 1992/1984/1992 | 1991/1980/1992 |   
 01:26:25 | 01:26:25 |    2112.0 |    1457 |   5751  | 1991/1979/1994 | 1992/1990/1991 |   
 01:26:36 | 01:26:36 |    2113.0 |    1458 |   5751  | 1992/1983/1992 | 1991/1978/1992 |   
 01:26:47 | 01:26:47 |    2114.0 |    1459 |   5751  | 1991/1977/1994 | 1991/1990/1990 |   
 01:26:57 | 01:26:57 |    2115.0 |    1460 |   5751  | 1994/1986/1994 | 1992/1983/1993 |   
 01:27:08 | 01:27:08 |    2116.0 |    1461 |   5751  | 1992/1975/1993 | 1989/1988/1989 |   
 01:27:19 | 01:27:19 |    2117.0 |    1462 |   5751  | 1993/1985/1993 | 1992/1980/1993 |   
 01:27:29 | 01:27:29 |    2118.0 |    1463 |   5751  | 1991/1980/1995 | 1992/1991/1992 |   
 01:27:40 | 01:27:40 |    2119.0 |    1464 |   5751  | 1991/1983/1991 | 1991/1976/1991 |   
 01:27:50 | 01:27:50 |    2120.0 |    1465 |   5751  | 1990/1977/1993 | 1990/1988/1990 |   
 01:28:01 | 01:28:01 |    2121.0 |    1466 |   5751  | 1990/1981/1990 | 1990/1974/1990 |   
 01:28:12 | 01:28:12 |    2122.0 |    1467 |   5751  | 1990/1976/1993 | 1989/1988/1989 |   
 01:28:23 | 01:28:23 |    2123.0 |    1468 |   5751  | 1992/1984/1992 | 1991/1980/1991 |   
 01:28:33 | 01:28:33 |    2124.0 |    1469 |   5751  | 1991/1970/1991 | 1987/1986/1987 |   
 01:28:44 | 01:28:44 |    2125.0 |    1470 |   5751  | 1990/1983/1991 | 1990/1978/1991 |   
 01:28:54 | 01:28:54 |    2126.0 |    1471 |   5751  | 1989/1977/1992 | 1990/1988/1989 |   
 01:29:05 | 01:29:05 |    2127.0 |    1472 |   5751  | 1989/1982/1990 | 1989/1975/1990 |   
 01:29:16 | 01:29:16 |    2128.0 |    1473 |   5751  | 1989/1974/1992 | 1988/1987/1988 |   
 01:29:26 | 01:29:26 |    2129.0 |    1474 |   5751  | 1990/1982/1991 | 1989/1981/1990 |   
 01:29:37 | 01:29:37 |    2130.0 |    1475 |   5751  | 1987/1972/1989 | 1986/1985/1986 |   
 01:29:47 | 01:29:47 |    2131.0 |    1476 |   5751  | 1989/1982/1990 | 1988/1980/1989 |   
 01:29:58 | 01:29:58 |    2132.0 |    1477 |   5751  | 1989/1978/1992 | 1990/1989/1990 |   
 01:30:09 | 01:30:09 |    2133.0 |    1478 |   5751  | 1990/1982/1989 | 1989/1976/1989 |   
 01:30:19 | 01:30:19 |    2134.0 |    1479 |   5751  | 1989/1975/1991 | 1989/1987/1989 |   
 01:30:30 | 01:30:30 |    2135.0 |    1480 |   5751  | 1992/1985/1992 | 1990/1984/1991 |   
 01:30:41 | 01:30:41 |    2136.0 |    1481 |   5751  | 1990/1974/1991 | 1988/1987/1988 |   
 01:30:51 | 01:30:51 |    2137.0 |    1482 |   5751  | 1992/1984/1992 | 1990/1981/1991 |   
 01:31:02 | 01:31:02 |    2138.0 |    1483 |   5751  | 1990/1972/1991 | 1988/1986/1987 |   
 01:31:12 | 01:31:12 |    2139.0 |    1484 |   5751  | 1992/1984/1992 | 1990/1980/1991 |   
 01:31:23 | 01:31:23 |    2140.0 |    1485 |   5751  | 1989/1971/1990 | 1987/1986/1987 |   
 01:31:34 | 01:31:34 |    2141.0 |    1486 |   5751  | 1991/1983/1991 | 1990/1978/1991 |   
 01:31:44 | 01:31:44 |    2142.0 |    1487 |   5751  | 1990/1978/1993 | 1990/1988/1990 |   
 01:31:55 | 01:31:55 |    2143.0 |    1488 |   5751  | 1991/1982/1990 | 1990/1975/1990 |   
 01:32:06 | 01:32:06 |    2144.0 |    1489 |   5751  | 1991/1975/1992 | 1990/1988/1989 |   
 01:32:16 | 01:32:16 |    2145.0 |    1490 |   5751  | 1993/1985/1993 | 1992/1981/1992 |   
 01:32:27 | 01:32:27 |    2146.0 |    1491 |   5751  | 1992/1971/1992 | 1989/1987/1988 |   
 01:32:38 | 01:32:38 |    2147.0 |    1492 |   5751  | 1992/1985/1992 | 1992/1979/1992 |   
 01:32:48 | 01:32:48 |    2148.0 |    1493 |   5751  | 1992/1980/1995 | 1992/1990/1992 |   
 01:32:59 | 01:32:59 |    2149.0 |    1494 |   5751  | 1992/1983/1991 | 1991/1977/1991 |   
 01:33:10 | 01:33:10 |    2150.0 |    1495 |   5751  | 1991/1977/1993 | 1991/1989/1989 |   
 01:33:20 | 01:33:20 |    2151.0 |    1496 |   5751  | 1992/1985/1992 | 1991/1982/1991 |   
 01:33:31 | 01:33:31 |    2152.0 |    1497 |   5751  | 1990/1973/1991 | 1988/1987/1988 |   
 01:33:42 | 01:33:42 |    2153.0 |    1498 |   5751  | 1992/1984/1992 | 1991/1979/1992 |   
 01:33:52 | 01:33:52 |    2154.0 |    1499 |   5751  | 1990/1979/1993 | 1991/1990/1991 |   
 01:34:03 | 01:34:03 |    2155.0 |    1500 |   5751  | 1991/1981/1991 | 1991/1976/1991 |   
 01:34:14 | 01:34:14 |    2156.0 |    1501 |   5751  | 1992/1977/1993 | 1991/1989/1990 |   
 01:34:24 | 01:34:24 |    2157.0 |    1502 |   5751  | 1994/1986/1993 | 1993/1983/1993 |   
 01:34:35 | 01:34:35 |    2158.0 |    1503 |   5751  | 1992/1974/1993 | 1990/1988/1990 |   
 01:34:46 | 01:34:46 |    2159.0 |    1504 |   5751  | 1994/1985/1993 | 1993/1980/1993 |   
 01:34:56 | 01:34:56 |    2160.0 |    1505 |   5751  | 1992/1981/1995 | 1993/1991/1993 |   
 01:35:07 | 01:35:07 |    2161.0 |    1506 |   5751  | 1993/1983/1993 | 1993/1979/1993 |   
 01:35:18 | 01:35:18 |    2162.0 |    1507 |   5751  | 1993/1978/1995 | 1992/1991/1992 |   
 01:35:28 | 01:35:28 |    2163.0 |    1508 |   5751  | 1995/1988/1995 | 1994/1984/1994 |   
 01:35:39 | 01:35:39 |    2164.0 |    1509 |   5751  | 1993/1976/1994 | 1992/1990/1992 |   
 01:35:49 | 01:35:49 |    2165.0 |    1510 |   5751  | 1994/1986/1994 | 1993/1982/1994 |   
 01:36:00 | 01:36:00 |    2166.0 |    1511 |   5751  | 1993/1983/1996 | 1994/1993/1994 |   
 01:36:11 | 01:36:11 |    2167.0 |    1512 |   5751  | 1994/1986/1994 | 1993/1980/1994 |   
 01:36:22 | 01:36:22 |    2168.0 |    1513 |   5751  | 1993/1979/1996 | 1993/1992/1992 |   
 01:36:32 | 01:36:32 |    2169.0 |    1514 |   5751  | 1995/1988/1995 | 1994/1986/1995 |   
 01:36:43 | 01:36:43 |    2170.0 |    1515 |   5751  | 1994/1970/1994 | 1991/1990/1991 |   
 01:36:53 | 01:36:53 |    2171.0 |    1516 |   5751  | 1994/1986/1994 | 1993/1983/1994 |   
 01:37:04 | 01:37:04 |    2172.0 |    1517 |   5751  | 1992/1983/1996 | 1994/1993/1994 |   
 01:37:15 | 01:37:15 |    2173.0 |    1518 |   5751  | 1994/1985/1994 | 1993/1980/1994 |   
 01:37:26 | 01:37:26 |    2174.0 |    1519 |   5751  | 1992/1979/1994 | 1992/1991/1991 |   
 01:37:36 | 01:37:36 |    2175.0 |    1520 |   5751  | 1995/1987/1995 | 1993/1984/1994 |   
 01:37:47 | 01:37:47 |    2176.0 |    1521 |   5751  | 1993/1976/1994 | 1991/1989/1991 |   
 01:37:57 | 01:37:57 |    2177.0 |    1522 |   5751  | 1994/1987/1994 | 1994/1982/1994 |   
 01:38:08 | 01:38:08 |    2178.0 |    1523 |   5751  | 1993/1982/1996 | 1994/1993/1994 |   
 01:38:19 | 01:38:19 |    2179.0 |    1524 |   5751  | 1995/1986/1994 | 1994/1980/1994 |   
 01:38:29 | 01:38:29 |    2180.0 |    1525 |   5751  | 1993/1980/1996 | 1993/1992/1993 |   
 01:38:40 | 01:38:40 |    2181.0 |    1526 |   5751  | 1993/1983/1992 | 1993/1978/1993 |   
 01:38:51 | 01:38:51 |    2182.0 |    1527 |   5751  | 1993/1979/1994 | 1992/1990/1991 |   
 01:39:01 | 01:39:01 |    2183.0 |    1528 |   5751  | 1995/1988/1995 | 1994/1984/1994 |   
 01:39:12 | 01:39:12 |    2184.0 |    1529 |   5751  | 1993/1976/1994 | 1992/1990/1991 |   
 01:39:23 | 01:39:23 |    2185.0 |    1530 |   5751  | 1994/1987/1995 | 1993/1982/1995 |   
 01:39:33 | 01:39:33 |    2186.0 |    1531 |   5751  | 1993/1981/1997 | 1994/1993/1993 |   
 01:39:44 | 01:39:44 |    2187.0 |    1532 |   5751  | 1994/1984/1994 | 1993/1980/1994 |   
 01:39:55 | 01:39:55 |    2188.0 |    1533 |   5751  | 1994/1980/1996 | 1993/1992/1993 |   
 01:40:05 | 01:40:05 |    2189.0 |    1534 |   5751  | 1995/1988/1995 | 1994/1985/1995 |   
 01:40:16 | 01:40:16 |    2190.0 |    1535 |   5751  | 1993/1969/1994 | 1991/1989/1991 |   
 01:40:27 | 01:40:27 |    2191.0 |    1536 |   5751  | 1995/1987/1994 | 1994/1982/1994 |   
 01:40:37 | 01:40:37 |    2192.0 |    1537 |   5751  | 1994/1982/1997 | 1994/1993/1994 |   
 01:40:48 | 01:40:48 |    2193.0 |    1538 |   5751  | 1995/1987/1994 | 1994/1980/1994 |   
 01:40:58 | 01:40:58 |    2194.0 |    1539 |   5751  | 1994/1980/1997 | 1994/1992/1993 |   
 01:41:09 | 01:41:09 |    2195.0 |    1540 |   5751  | 1993/1985/1993 | 1993/1978/1993 |   
 01:41:20 | 01:41:20 |    2196.0 |    1541 |   5751  | 1994/1978/1996 | 1993/1992/1992 |   
 01:41:30 | 01:41:30 |    2197.0 |    1542 |   5751  | 1997/1988/1996 | 1995/1985/1995 |   
 01:41:41 | 01:41:41 |    2198.0 |    1543 |   5751  | 1995/1984/1998 | 1996/1995/1995 |   
 01:41:52 | 01:41:52 |    2199.0 |    1544 |   5751  | 1996/1988/1996 | 1995/1983/1995 |   
 01:42:02 | 01:42:02 |    2200.0 |    1545 |   5751  | 1995/1982/1998 | 1995/1994/1995 |   
 01:42:13 | 01:42:13 |    2201.0 |    1546 |   5751  | 1997/1990/1998 | 1995/1989/1996 |   
 01:42:24 | 01:42:24 |    2202.0 |    1547 |   5751  | 1996/1980/1997 | 1994/1992/1993 |   
 01:42:34 | 01:42:34 |    2203.0 |    1548 |   5751  | 1997/1989/1997 | 1996/1986/1996 |   
 01:42:45 | 01:42:45 |    2204.0 |    1549 |   5751  | 1996/1976/1996 | 1993/1991/1992 |   
 01:42:56 | 01:42:56 |    2205.0 |    1550 |   5751  | 1997/1989/1996 | 1995/1983/1996 |   
 01:43:06 | 01:43:06 |    2206.0 |    1551 |   5751  | 1996/1983/1999 | 1996/1995/1996 |   
 01:43:17 | 01:43:17 |    2207.0 |    1552 |   5751  | 1997/1988/1996 | 1996/1982/1996 |   
 01:43:28 | 01:43:28 |    2208.0 |    1553 |   5751  | 1996/1980/1997 | 1994/1993/1994 |   
 01:43:38 | 01:43:38 |    2209.0 |    1554 |   5751  | 1998/1990/1998 | 1996/1987/1997 |   
 01:43:49 | 01:43:49 |    2210.0 |    1555 |   5751  | 1995/1977/1996 | 1993/1992/1992 |   
 01:43:59 | 01:43:59 |    2211.0 |    1556 |   5751  | 1996/1988/1996 | 1995/1984/1995 |   
 01:44:10 | 01:44:10 |    2212.0 |    1557 |   5751  | 1995/1984/1998 | 1996/1994/1995 |   
 01:44:21 | 01:44:21 |    2213.0 |    1558 |   5751  | 1996/1987/1995 | 1995/1982/1995 |   
 01:44:32 | 01:44:32 |    2214.0 |    1559 |   5751  | 1995/1983/1998 | 1996/1994/1995 |   
 01:44:42 | 01:44:42 |    2215.0 |    1560 |   5751  | 1998/1990/1998 | 1996/1988/1996 |   
 01:44:53 | 01:44:53 |    2216.0 |    1561 |   5751  | 1995/1979/1996 | 1994/1992/1993 |   
 01:45:03 | 01:45:03 |    2217.0 |    1562 |   5751  | 1998/1990/1997 | 1996/1986/1997 |   
 01:45:14 | 01:45:14 |    2218.0 |    1563 |   5751  | 1996/1976/1996 | 1993/1992/1993 |   
 01:45:25 | 01:45:25 |    2219.0 |    1564 |   5751  | 1997/1989/1997 | 1996/1984/1996 |   
 01:45:36 | 01:45:36 |    2220.0 |    1565 |   5751  | 1996/1983/1999 | 1996/1995/1996 |   
 01:45:46 | 01:45:46 |    2221.0 |    1566 |   5751  | 1999/1991/1999 | 1997/1988/1998 |   
 01:45:57 | 01:45:57 |    2222.0 |    1567 |   5751  | 1997/1987/2001 | 1998/1997/1998 |   
 01:46:08 | 01:46:08 |    2223.0 |    1568 |   5751  | 1999/1990/1998 | 1998/1985/1998 |   
 01:46:19 | 01:46:19 |    2224.0 |    1569 |   5751  | 1998/1983/2000 | 1997/1996/1997 |   
 01:46:29 | 01:46:29 |    2225.0 |    1570 |   5751  | 2000/1993/2001 | 1999/1991/2000 |   
 01:46:40 | 01:46:40 |    2226.0 |    1571 |   5751  | 1998/1982/2000 | 1997/1995/1997 |   
 01:46:51 | 01:46:51 |    2227.0 |    1572 |   5751  | 2000/1992/2000 | 1999/1987/2000 |   
 01:47:01 | 01:47:01 |    2228.0 |    1573 |   5751  | 1998/1986/2002 | 1999/1998/1999 |   
 01:47:12 | 01:47:12 |    2229.0 |    1574 |   5751  | 2001/1994/2001 | 1999/1992/2001 |   
 01:47:23 | 01:47:23 |    2230.0 |    1575 |   5751  | 1998/1982/2000 | 1997/1996/1997 |   
 01:47:34 | 01:47:34 |    2231.0 |    1576 |   5751  | 2000/1992/2000 | 1999/1988/1999 |   
 01:47:44 | 01:47:44 |    2232.0 |    1577 |   5751  | 1999/1987/2002 | 1999/1998/1999 |   
 01:47:55 | 01:47:55 |    2233.0 |    1578 |   5751  | 2002/1994/2002 | 2001/1992/2001 |   
 01:48:06 | 01:48:06 |    2234.0 |    1579 |   5751  | 2000/1982/2002 | 1998/1997/1997 |   
 01:48:17 | 01:48:17 |    2235.0 |    1580 |   5751  | 2002/1994/2001 | 2001/1988/2001 |   
 01:48:27 | 01:48:27 |    2236.0 |    1581 |   5751  | 1999/1988/2003 | 2001/1999/2000 |   
 01:48:38 | 01:48:38 |    2237.0 |    1582 |   5751  | 2001/1993/2000 | 2001/1986/2001 |   
 01:48:49 | 01:48:49 |    2238.0 |    1583 |   5751  | 2000/1986/2002 | 1999/1998/1999 |   
 01:48:59 | 01:48:59 |    2239.0 |    1584 |   5751  | 2003/1995/2002 | 2001/1992/2002 |   
 01:49:10 | 01:49:10 |    2240.0 |    1585 |   5751  | 2000/1983/2001 | 1999/1997/1998 |   
 01:49:21 | 01:49:21 |    2241.0 |    1586 |   5751  | 2001/1994/2002 | 2001/1989/2001 |   
 01:49:31 | 01:49:31 |    2242.0 |    1587 |   5751  | 2000/1989/2004 | 2002/2000/2001 |   
 01:49:42 | 01:49:42 |    2243.0 |    1588 |   5751  | 2004/1996/2004 | 2002/1994/2003 |   
 01:49:53 | 01:49:53 |    2244.0 |    1589 |   5751  | 2002/1986/2003 | 2000/1999/1999 |   
 01:50:04 | 01:50:04 |    2245.0 |    1590 |   5751  | 2004/1995/2003 | 2003/1992/2003 |   
 01:50:14 | 01:50:14 |    2246.0 |    1591 |   5751  | 2002/1990/2005 | 2003/2001/2002 |   
 01:50:25 | 01:50:25 |    2247.0 |    1592 |   5751  | 2002/1994/2002 | 2002/1989/2002 |   
 01:50:36 | 01:50:36 |    2248.0 |    1593 |   5751  | 2002/1988/2004 | 2002/2000/2001 |   
 01:50:46 | 01:50:46 |    2249.0 |    1594 |   5751  | 2005/1997/2005 | 2003/1994/2004 |   
 01:50:57 | 01:50:57 |    2250.0 |    1595 |   5751  | 2001/1984/2002 | 1999/1998/1999 |   
 01:51:08 | 01:51:08 |    2251.0 |    1596 |   5751  | 2002/1994/2002 | 2002/1990/2002 |   
 01:51:18 | 01:51:18 |    2252.0 |    1597 |   5751  | 2001/1989/2004 | 2002/2000/2001 |   
 01:51:29 | 01:51:29 |    2253.0 |    1598 |   5751  | 2005/1997/2005 | 2003/1995/2003 |   
 01:51:40 | 01:51:40 |    2254.0 |    1599 |   5751  | 1998/1985/2001 | 1997/1996/1997 |   
 01:51:51 | 01:51:51 |    2255.0 |    1600 |   5751  | 2002/1994/2002 | 2000/1990/2001 |   
 01:52:01 | 01:52:01 |    2256.0 |    1601 |   5751  | 2000/1989/2003 | 2001/2000/2000 |   
 01:52:12 | 01:52:12 |    2257.0 |    1602 |   5751  | 2004/1996/2004 | 2002/1996/2003 |   
 01:52:23 | 01:52:23 |    2258.0 |    1603 |   5751  | 2001/1984/2002 | 1999/1998/1999 |   
 01:52:34 | 01:52:34 |    2259.0 |    1604 |   5751  | 2003/1995/2003 | 2002/1989/2002 |   
 01:52:45 | 01:52:45 |    2260.0 |    1605 |   5751  | 2002/1988/2005 | 2002/2001/2001 |   
 01:52:55 | 01:52:55 |    2261.0 |    1606 |   5751  | 2005/1997/2005 | 2003/1994/2004 |   
 01:53:06 | 01:53:06 |    2262.0 |    1607 |   5751  | 2003/1993/2007 | 2004/2003/2003 |   
 01:53:17 | 01:53:17 |    2263.0 |    1608 |   5751  | 2004/1994/2004 | 2004/1989/2004 |   
 01:53:28 | 01:53:28 |    2264.0 |    1609 |   5751  | 2003/1989/2005 | 2002/2001/2002 |   
 01:53:38 | 01:53:38 |    2265.0 |    1610 |   5751  | 2005/1997/2005 | 2004/1993/2005 |   
 01:53:49 | 01:53:49 |    2266.0 |    1611 |   5751  | 2003/1992/2007 | 2004/2003/2004 |   
 01:54:00 | 01:54:00 |    2267.0 |    1612 |   5751  | 2007/2000/2007 | 2005/1998/2005 |   
 01:54:11 | 01:54:11 |    2268.0 |    1613 |   5751  | 2004/1981/2006 | 2003/2002/2002 |   
 01:54:22 | 01:54:22 |    2269.0 |    1614 |   5751  | 2006/1998/2006 | 2006/1994/2006 |   
 01:54:33 | 01:54:33 |    2270.0 |    1615 |   5751  | 2004/1990/2007 | 2004/2003/2003 |   
 01:54:44 | 01:54:44 |    2271.0 |    1616 |   5751  | 2007/1999/2007 | 2005/1996/2006 |   
 01:54:54 | 01:54:54 |    2272.0 |    1617 |   5751  | 2005/1994/2009 | 2006/2005/2006 |   
 01:55:05 | 01:55:05 |    2273.0 |    1618 |   5751  | 2008/2001/2009 | 2006/1999/2007 |   
 01:55:16 | 01:55:16 |    2274.0 |    1619 |   5751  | 2006/1998/2011 | 2008/2008/2008 |   
 01:55:27 | 01:55:27 |    2275.0 |    1620 |   5751  | 2008/2001/2008 | 2008/1994/2008 |   
 01:55:37 | 01:55:37 |    2276.0 |    1621 |   5751  | 2007/1994/2010 | 2007/2006/2007 |   
 01:55:48 | 01:55:48 |    2277.0 |    1622 |   5751  | 2010/2002/2010 | 2008/1995/2009 |   
 01:55:59 | 01:55:59 |    2278.0 |    1623 |   5751  | 2008/1998/2012 | 2010/2009/2009 |   
 01:56:10 | 01:56:10 |    2279.0 |    1624 |   5751  | 2009/2001/2009 | 2009/1996/2009 |   
 01:56:21 | 01:56:21 |    2280.0 |    1625 |   5751  | 2008/1995/2011 | 2008/2007/2008 |   
 01:56:32 | 01:56:32 |    2281.0 |    1626 |   5751  | 2011/2003/2011 | 2010/2000/2011 |   
 01:56:42 | 01:56:42 |    2282.0 |    1627 |   5751  | 2010/1998/2013 | 2010/2009/2010 |   
 01:56:53 | 01:56:53 |    2283.0 |    1628 |   5751  | 2013/2005/2013 | 2011/2004/2012 |   
 01:57:04 | 01:57:04 |    2284.0 |    1629 |   5751  | 2010/2001/2015 | 2013/2011/2013 |   
 01:57:15 | 01:57:15 |    2285.0 |    1630 |   5751  | 2012/2004/2012 | 2012/1998/2012 |   
 01:57:26 | 01:57:26 |    2286.0 |    1631 |   5751  | 2011/1997/2014 | 2011/2009/2010 |   
 01:57:37 | 01:57:37 |    2287.0 |    1632 |   5751  | 2014/2005/2013 | 2012/2002/2012 |   
 01:57:47 | 01:57:47 |    2288.0 |    1633 |   5751  | 2011/2000/2014 | 2012/2011/2012 |   
 01:57:58 | 01:57:58 |    2289.0 |    1634 |   5751  | 2015/2007/2015 | 2013/2006/2014 |   
 01:58:09 | 01:58:09 |    2290.0 |    1635 |   5751  | 2011/2002/2015 | 2014/2013/2013 |   
 01:58:20 | 01:58:20 |    2291.0 |    1636 |   5751  | 2013/2003/2013 | 2013/1999/2013 |   
 01:58:31 | 01:58:31 |    2292.0 |    1637 |   5751  | 2012/1997/2014 | 2012/2010/2011 |   
 01:58:42 | 01:58:42 |    2293.0 |    1638 |   5751  | 2015/2007/2014 | 2014/2003/2014 |   
 01:58:53 | 01:58:53 |    2294.0 |    1639 |   5751  | 2011/2000/2014 | 2011/2009/2011 |   
 01:59:03 | 01:59:03 |    2295.0 |    1640 |   5751  | 2015/2007/2015 | 2013/2005/2014 |   
 01:59:14 | 01:59:14 |    2296.0 |    1641 |   5751  | 2012/2003/2016 | 2014/2013/2014 |   
 01:59:25 | 01:59:25 |    2297.0 |    1642 |   5751  | 2013/2006/2013 | 2013/1999/2014 |   
 01:59:36 | 01:59:36 |    2298.0 |    1643 |   5751  | 2013/1999/2015 | 2013/2011/2012 |   
 01:59:47 | 01:59:47 |    2299.0 |    1644 |   5751  | 2016/2008/2016 | 2014/2004/2015 |   
 01:59:57 | 01:59:57 |    2300.0 |    1645 |   5751  | 2014/2004/2017 | 2015/2014/2015 |   
 02:00:08 | 02:00:08 |    2301.0 |    1646 |   5751  | 2017/2010/2017 | 2015/2008/2016 |   
 02:00:19 | 02:00:19 |    2302.0 |    1647 |   5751  | 2015/1998/2016 | 2013/2012/2013 |   
 02:00:30 | 02:00:30 |    2303.0 |    1648 |   5751  | 2016/2008/2016 | 2015/2004/2016 |   
 02:00:40 | 02:00:40 |    2304.0 |    1649 |   5751  | 2015/2002/2019 | 2016/2014/2015 |   
 02:00:51 | 02:00:51 |    2305.0 |    1650 |   5751  | 2017/2010/2018 | 2016/2008/2017 |   
 02:01:02 | 02:01:02 |    2306.0 |    1651 |   5751  | 2015/2007/2020 | 2018/2017/2017 |   
 02:01:13 | 02:01:13 |    2307.0 |    1652 |   5751  | 2017/2009/2017 | 2016/2003/2017 |   
 02:01:24 | 02:01:24 |    2308.0 |    1653 |   5751  | 2016/2002/2019 | 2016/2015/2015 |   
 02:01:35 | 02:01:35 |    2309.0 |    1654 |   5751  | 2018/2011/2018 | 2017/2008/2018 |   
 02:01:45 | 02:01:45 |    2310.0 |    1655 |   5751  | 2016/2005/2020 | 2018/2016/2017 |   
 02:01:56 | 02:01:56 |    2311.0 |    1656 |   5751  | 2019/2012/2020 | 2018/2011/2018 |   
 02:02:07 | 02:02:07 |    2312.0 |    1657 |   5751  | 2017/2001/2019 | 2016/2015/2016 |   
 02:02:18 | 02:02:18 |    2313.0 |    1658 |   5751  | 2019/2011/2019 | 2018/2006/2019 |   
 02:02:29 | 02:02:29 |    2314.0 |    1659 |   5751  | 2015/2004/2019 | 2017/2015/2017 |   
 02:02:39 | 02:02:39 |    2315.0 |    1660 |   5751  | 2018/2011/2019 | 2018/2008/2018 |   
 02:02:50 | 02:02:50 |    2316.0 |    1661 |   5751  | 2016/2007/2020 | 2019/2017/2018 |   
 02:03:01 | 02:03:01 |    2317.0 |    1662 |   5751  | 2018/2010/2018 | 2018/2005/2018 |   
 02:03:12 | 02:03:12 |    2318.0 |    1663 |   5751  | 2017/2003/2020 | 2017/2016/2017 |   
 02:03:22 | 02:03:22 |    2319.0 |    1664 |   5751  | 2019/2011/2019 | 2018/2008/2019 |   
 02:03:33 | 02:03:33 |    2320.0 |    1665 |   5751  | 2016/2006/2020 | 2018/2017/2018 |   
 02:03:44 | 02:03:44 |    2321.0 |    1666 |   5751  | 2020/2013/2020 | 2019/2012/2019 |   
 02:03:55 | 02:03:55 |    2322.0 |    1667 |   5751  | 2017/2003/2019 | 2017/2015/2016 |   
 02:04:06 | 02:04:06 |    2323.0 |    1668 |   5751  | 2019/2012/2019 | 2019/2007/2019 |   
 02:04:17 | 02:04:17 |    2324.0 |    1669 |   5751  | 2018/2006/2021 | 2019/2017/2018 |   
 02:04:28 | 02:04:28 |    2325.0 |    1670 |   5751  | 2021/2013/2021 | 2020/2010/2020 |   
 02:04:38 | 02:04:38 |    2326.0 |    1671 |   5751  | 2019/2008/2023 | 2020/2018/2019 |   
 02:04:49 | 02:04:49 |    2327.0 |    1672 |   5751  | 2022/2015/2022 | 2020/2013/2021 |   
 02:05:00 | 02:05:00 |    2328.0 |    1673 |   5751  | 2020/2003/2021 | 2018/2017/2018 |   
 02:05:11 | 02:05:11 |    2329.0 |    1674 |   5751  | 2021/2013/2021 | 2021/2008/2021 |   
 02:05:22 | 02:05:22 |    2330.0 |    1675 |   5751  | 2019/2006/2022 | 2020/2018/2019 |   
 02:05:32 | 02:05:32 |    2331.0 |    1676 |   5751  | 2022/2014/2022 | 2021/2011/2021 |   
 02:05:43 | 02:05:43 |    2332.0 |    1677 |   5751  | 2019/2009/2023 | 2021/2020/2021 |   
 02:05:54 | 02:05:54 |    2333.0 |    1678 |   5751  | 2023/2016/2024 | 2021/2015/2023 |   
 02:06:05 | 02:06:05 |    2334.0 |    1679 |   5751  | 2020/2005/2021 | 2019/2018/2019 |   
 02:06:16 | 02:06:16 |    2335.0 |    1680 |   5751  | 2022/2014/2022 | 2021/2010/2022 |   
 02:06:27 | 02:06:27 |    2336.0 |    1681 |   5751  | 2020/2009/2024 | 2021/2020/2021 |   
 02:06:37 | 02:06:37 |    2337.0 |    1682 |   5751  | 2024/2016/2024 | 2022/2013/2023 |   
 02:06:48 | 02:06:48 |    2338.0 |    1683 |   5751  | 2021/2012/2025 | 2023/2022/2023 |   
 02:06:59 | 02:06:59 |    2339.0 |    1684 |   5751  | 2022/2014/2022 | 2022/2008/2022 |   
 02:07:10 | 02:07:10 |    2340.0 |    1685 |   5751  | 2021/2007/2023 | 2021/2019/2020 |   
 02:07:21 | 02:07:21 |    2341.0 |    1686 |   5751  | 2023/2015/2023 | 2022/2011/2023 |   
 02:07:32 | 02:07:32 |    2342.0 |    1687 |   5751  | 2021/2009/2025 | 2022/2021/2022 |   
 02:07:42 | 02:07:42 |    2343.0 |    1688 |   5751  | 2025/2017/2025 | 2023/2015/2024 |   
